spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,dmfcc13
AF,i,20,ADS,31.37321694757716,63.64998204702843,-213.62679,118.43982,-0.83336127,73.02191,-58.57755,20.246014,-2.8833237,-6.5869827,-16.565321,-9.740542,-15.163921,-15.320944,11.415245,106.39671,106.39671,-22.708954,-28.872093,-26.387949,27.847113,-13.416498,-6.8409986,-1.5767798,0.7006998,-2.7902007,13.289583,13.289583
AF,i,20,ADS,31.37321694757716,63.64998204702843,-260.6471,70.9556,11.98937,86.43631,-73.911896,7.1723957,-13.3528385,-9.841368,-17.162376,-1.0215237,-20.522972,-23.374077,11.183245,136.31824,136.31824,7.7403564,-42.950634,-39.631958,30.27953,-8.506882,-1.904769,4.409922,-1.6802979,-11.176276,15.853108,15.853108
AF,i,20,ADS,31.37321694757716,63.64998204702843,-276.75812,69.43239,8.740259,76.67235,-75.809204,10.978032,-17.268322,-10.958471,-23.590405,-4.0295734,-24.285307,-25.521206,6.5717306,142.74919,142.74919,3.6199799,-42.27473,-32.847157,29.270441,-10.968252,-3.1610413,3.464449,-0.3474512,-10.745816,15.428519,15.428518
AF,i,20,ADS,31.37321694757716,63.64998204702843,-292.09134,79.627785,14.666035,79.14757,-61.69194,13.649075,-0.48919028,-14.191904,-20.348011,3.5162263,-26.835964,-22.597057,14.120221,153.3787,153.3787,-0.24010849,-38.17899,-32.74925,30.601376,-13.920489,-9.92941,8.854065,-3.2439766,-13.056642,20.478092,20.478092
AF,i,20,ADS,31.37321694757716,63.64998204702843,-317.71307,87.77853,32.26651,68.18132,-55.137833,0.7547856,-0.8687734,-0.8675476,-18.424507,1.2063863,-31.606045,-17.785393,5.377557,174.98979,174.98979,-9.798603,-43.70217,-33.71327,27.13453,-0.8111666,-8.777867,1.0369669,-6.590769,-9.49589,18.4918,18.4918
AF,i,20,ADS,31.37321694757716,63.64998204702843,-355.14102,83.38324,32.652164,64.631256,-31.010862,6.039023,-1.5700169,-2.6536222,-10.468686,-1.6046572,-35.705402,-16.967636,-3.1605296,193.89659,193.89659,-9.375992,-31.831514,-29.296116,14.720423,-4.3463225,-4.4493346,0.5244825,-12.618359,-7.6814895,16.272436,16.272436
AF,i,20,ADS,31.37321694757716,63.64998204702843,-330.85596,75.45241,24.695011,45.331013,-10.239944,7.224181,5.122327,-15.537782,-10.136823,-0.9867163,-15.962916,-9.936184,-1.3783693,177.77548,177.77548,-15.060698,-17.467478,-19.053415,7.6811357,-11.380981,-7.629575,7.2755327,-2.9130468,-4.474734,7.2922735,7.2922735
AF,i,20,ADS,35.7106401922936,73.4800758915597,-183.11247,94.2679,-3.4371476,49.89702,-39.469402,10.060884,9.604338,-23.961681,-28.538568,1.5520396,-35.863697,-27.51568,-7.1120453,89.83766,89.83766,-22.18544,-18.016127,-19.918068,24.536871,-17.011284,-19.071453,12.756861,-3.6625643,-14.53386,14.375826,14.375826
AF,i,20,ADS,35.7106401922936,73.4800758915597,-238.91704,79.30864,10.2406225,107.7121,-65.73967,7.6293063,-7.242323,-10.220158,-23.116673,9.862757,-21.303295,-21.030983,-1.4388964,124.57883,124.57883,14.201729,-37.990147,-50.041397,29.248674,-8.924732,-7.937175,10.041457,0.9066887,-15.44687,9.9321995,9.9321995
AF,i,20,ADS,35.7106401922936,73.4800758915597,-260.98633,74.29192,8.08671,102.71876,-60.39601,11.741571,-6.8998017,-8.681763,-29.073551,11.256632,-20.057402,-15.123355,7.421818,134.53651,134.53651,14.213417,-34.24136,-45.488594,26.748104,-10.211667,-11.086875,9.969197,4.5080748,-13.189994,13.73961,13.73961
AF,i,20,ADS,35.7106401922936,73.4800758915597,-280.7795,80.287834,7.6443076,95.74582,-57.57585,9.729442,-2.800462,-10.89866,-18.441252,22.522968,-20.608952,-20.826038,7.3209953,144.21191,144.21191,7.7289925,-32.61008,-43.00819,27.387695,-10.314051,-7.820395,16.710814,-1.0838499,-21.674503,13.964973,13.964973
