spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,dmfcc13
FADS150,u,9,ADS,17.25,154.9140061723584,-442.60638,145.85706,79.16742,20.898819,-25.56138,-27.869251,9.662491,-51.583652,17.878304,-34.324543,-9.262901,-8.819474,-41.28466,260.8869,260.8869,-62.47912,-52.3644,-24.384035,17.611937,-11.857201,4.1079063,8.629555,-13.570602,12.752535,-16.01088,-16.01088
FADS150,u,9,ADS,17.25,154.9140061723584,-435.7209,156.18906,83.30946,14.625301,-23.201881,-26.170988,1.9106851,-56.79917,18.594643,-24.442142,3.528611,6.66902,-34.785133,259.51517,259.51517,-70.781876,-53.255672,-20.398146,12.556283,-15.314092,8.341979,16.178514,-7.5330157,15.555581,-19.156872,-19.156872
FADS150,u,9,ADS,17.25,154.9140061723584,-406.2434,164.73508,68.323166,6.5737405,-25.728134,-41.156998,5.9290686,-52.535767,16.998259,-29.503672,0.6158279,-6.9137516,-41.41827,237.2833,237.2833,-79.080666,-47.02565,-23.86537,15.828602,-5.6893845,5.534595,11.5160475,-8.1912155,11.29496,-21.01705,-21.01705
FADS150,u,9,ADS,17.25,154.9140061723584,-381.706,157.32834,68.550934,13.828368,-31.345787,-34.689476,11.451682,-47.117886,17.230772,-25.38686,10.414377,-7.7777624,-42.11667,225.12846,225.12846,-71.749985,-49.94836,-24.258923,21.398735,-6.214205,2.889545,10.865513,-3.4081974,8.804549,-26.265524,-26.265522
FADS150,u,9,ADS,17.25,154.9140061723584,-371.47852,170.29651,55.080833,3.9480433,-54.449326,-30.160776,5.6924677,-44.395515,14.984189,-33.997852,3.8766289,-10.784069,-42.29818,213.27968,213.27968,-83.17423,-54.76508,-17.054409,30.070896,-7.1173697,4.6458607,5.1988316,-5.55378,11.606892,-23.087404,-23.087404
FADS150,u,9,ADS,17.25,154.9140061723584,-392.51822,187.82483,62.838203,-0.0135023,-39.125473,-33.914795,0.4445157,-36.657356,19.906918,-25.245274,-4.456958,-18.159723,-38.10968,227.6782,227.6782,-93.91917,-50.98184,-16.950645,19.784994,-1.3712807,9.731201,5.7060413,-12.181938,3.5427752,-16.82636,-16.82636
FADS150,u,9,ADS,17.25,154.9140061723584,-412.6141,205.42203,68.5944,-5.315276,-33.445923,-33.75299,-3.7189095,-16.099312,23.382977,-29.905205,-24.051826,-19.967112,-19.956772,240.60425,240.60425,-105.36865,-51.02016,-14.218858,14.863506,8.826839,13.550943,-6.9029465,-23.717402,4.9690466,2.0475273,2.0475273
FADS150,u,9,ADS,17.25,154.9140061723584,-441.6574,190.43762,53.192596,9.436193,-12.1622305,-16.774351,-9.658516,-14.016522,8.968639,-24.6042,-16.885048,-8.8765955,-18.825912,247.425,247.425,-90.50072,-32.677414,-13.105272,1.2518573,1.3789144,9.313578,-5.293839,-12.926844,7.8638024,-0.9704323,-0.9704323
FADS150,u,9,ADS,17.25,154.9140061723584,-457.8001,165.389,50.59703,17.499157,-1.1365951,1.6497704,21.761707,6.8200474,5.8897705,-17.745968,-13.761789,-7.4439363,-10.531945,254.19858,254.19858,-73.94492,-25.866814,-7.924693,11.449151,2.5851386,-7.9359684,-12.283008,-9.82578,5.1510158,1.614922,1.614922
FADS150,u,9,ADS,17.25,154.9140061723584,-452.54547,160.56055,42.604202,8.002241,9.828756,15.200403,7.090285,1.0776149,8.339348,0.5984336,-4.9776645,-4.630637,2.2682831,247.57483,247.57484,-76.27915,-16.387724,3.599081,-1.3692358,-7.061394,0.6245315,-0.23959064,-6.6585064,-2.6145353,3.622974,3.622974
