index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
273,FIDS105,u,9,IDS,35.71,179.99999999999972,286.4200626708287,628.3951885027151
274,FIDS105,u,9,IDS,37.4,219.99999999999886,260.67624056736867,563.7392526857825
275,FIDS105,a,9,IDS,42.5,143.6697565884515,681.295513025406,1103.231141215389
276,FIDS105,a,9,IDS,45.18,149.99999999999858,690.8556315546874,1110.3958712518738
277,FIDS105,i,9,IDS,54.45,169.9999999999946,330.81126311365426,1945.4984288608152
278,FIDS105,i,9,IDS,56.98,120.00000000000455,349.22262153009194,2360.004924415418
279,FIDS105,a,9,IDS,61.8,130.00000000000256,642.7547283645262,1079.324564668302
280,FIDS105,a,9,IDS,63.55,140.00000000000057,672.738422512908,1100.765952218761
281,FIDS105,a,9,IDS,65.93,139.99999999998636,574.5619428542666,1303.005614512554
282,FIDS105,i,9,IDS,70.31,129.99999999999545,412.1326329690789,2315.8477883069722
283,FIDS105,i,9,IDS,75.75,60.000000000002274,387.0922745783196,2118.8249094898547
284,FIDS105,i,9,IDS,76.12,69.99999999999318,335.89632939231655,1989.7630571214866
285,FIDS105,a,9,IDS,76.43,129.99999999999545,709.1726555437236,1196.8362713023887
286,FIDS105,i,9,IDS,91.69,170.0000000000017,252.81437968247138,2333.298904184092
287,FIDS105,i,9,IDS,93.98,149.99999999999147,307.12296242067447,2573.1755370130936
288,FIDS105,a,9,IDS,96.11,107.75611708889699,587.6413654846554,1080.7332611047452
289,FIDS105,a,9,IDS,97.01933558466116,169.0849444099598,527.1123705744194,1040.7316097125627
290,FIDS105,i,9,IDS,100.4292271110405,40.772888959494935,369.8591307427974,1501.0490677511032
291,FIDS105,u,9,IDS,103.49,130.00000000000966,469.878513727676,1441.322833860705
292,FIDS105,u,9,IDS,116.128524224809,165.22523916920306,497.4263499853042,1472.8901795838774
293,FIDS105,a,9,IDS,129.9258521437604,253.8689722017864,708.4656478107852,1326.3155975105417
294,FIDS105,u,9,IDS,133.45,110.00000000001364,300.4394558276594,559.3792684279103
295,FIDS105,a,9,IDS,136.22,140.00000000001478,658.1025539662434,1136.5930176323525
296,FIDS106,i,12,IDS,7.328336047340224,161.66395265977584,310.63674643104713,2286.823689991373
297,FIDS106,u,12,IDS,8.97,199.9999999999993,311.8896333948237,680.7963200277088
298,FIDS106,u,12,IDS,9.7,100.00000000000142,297.4653403976227,849.9207095518226
299,FIDS106,u,12,IDS,9.96,99.99999999999964,345.8681216258506,797.868966405057
300,FIDS106,i,12,IDS,10.46,99.99999999999964,325.783062434131,2211.9128081703857
301,FIDS106,u,12,IDS,16.02,122.90503551512089,328.93725370302843,622.9618525347079
302,FIDS106,u,12,IDS,20.65278646104956,107.21353895044317,291.7455294594898,798.6393198325791
