spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
AF,a,20,IDS,301.5586396286302,91.8355606315231,-271.09894,108.67839,16.273142,45.331207,-23.052895,5.2824593,-3.664959,25.138344,3.079852,-0.41620582,-29.60534,-10.190744,-6.3352194
AF,a,20,IDS,303.99259262722694,90.33005963755159,-258.60553,106.27992,6.123332,68.655304,-58.215233,-13.265251,3.487492,15.914283,-4.2249546,19.08729,-9.351215,-19.665413,-4.9828186
AF,a,20,IDS,304.29896207949764,46.67053081277572,-243.34645,133.84445,-32.60422,43.856674,-33.43771,-26.33134,15.808575,20.602234,-15.631479,-10.325659,-10.164054,-2.5264912,-7.4550767
AF,i,20,IDS,311.4960978982484,64.7365427402633,-283.3399,114.96659,18.729332,72.09392,-38.78582,-9.504694,-12.6089735,-1.0759562,-15.788281,12.376013,-22.059792,-5.1577663,6.946595
AF,a,20,IDS,312.00646273520056,109.90157255906752,-295.34564,136.66437,-21.956852,35.236053,-23.016188,-9.289349,-20.059195,25.057423,-1.602819,-36.258575,-27.60562,-17.090834,0.25919306
AF,a,20,IDS,316.9208770987647,154.7607974883931,-302.26276,159.35526,-16.667156,10.598425,4.099429,8.69071,-6.0210648,15.281952,-6.718275,-9.757035,-25.386845,-7.180885,-12.536917
AN,a,22,IDS,3.522766313381659,55.86445422501729,-247.83495,90.99835,54.217087,18.400398,6.0295696,10.935949,-10.767099,17.392492,-26.955208,5.4077387,-9.124664,19.365673,4.6131086
AN,a,22,IDS,4.051676549350775,68.47900840485988,-219.35391,145.30109,-58.354225,26.23111,-19.632877,-13.073208,3.3169227,4.1610384,-0.9261452,0.71660364,-14.212559,6.536167,-4.829771
AN,a,22,IDS,12.782514220976823,95.51019593309462,-325.68964,93.3345,-9.214147,25.301304,-28.569927,-0.57655984,-23.488106,6.656059,-6.888452,6.864808,-4.243311,0.17520642,-0.7418504
AN,a,22,IDS,13.066341690023284,54.062375056467715,-327.0233,136.28116,0.8109629,51.35769,11.108288,1.6126456,-31.731068,-19.250706,-12.289297,-8.295735,-29.227243,-3.931206,2.6144557
AN,i,22,IDS,13.31142445694594,147.7704918210119,-383.8213,135.51831,16.630402,46.711998,8.58768,-26.049473,-18.672333,-4.8613005,-16.023882,-2.4637957,-4.595149,-7.2088795,-7.9007277
AN,a,22,IDS,20.80831215701345,86.49980009035119,-356.38693,169.91489,-31.778656,-25.478264,-9.909422,-24.508656,-19.21624,-8.877716,-26.668247,2.3998208,-20.57058,5.4651165,-4.4160395
AN,i,22,IDS,25.36683732599071,86.49980009035119,-301.42575,84.143715,42.018196,43.45257,-35.84132,-8.531095,-41.73375,7.231838,-27.931873,-5.0825853,-18.413801,13.078829,41.0961
AN,a,22,IDS,26.58883937401998,59.468612562113776,-285.0913,86.59573,85.35451,27.74937,-4.089217,-27.31072,-30.156532,-1.1897349,-24.375328,-6.497573,-12.904709,9.192176,-14.134109
AN,i,22,IDS,26.744719222099462,104.52059177584161,-280.0588,119.92226,45.130882,40.742046,-33.94478,-30.119062,-5.5823793,2.8537436,-12.713881,4.3171234,-13.757242,-6.7827616,-11.462553
AN,a,22,IDS,28.236002044314723,113.53098761858149,-292.84335,166.11667,-50.123936,-38.426178,-29.484106,-10.378594,-34.441814,-29.822649,22.153072,-3.1125984,-27.891693,-9.517267,-8.732783
AN,i,22,IDS,29.59958723205697,55.8644542250164,-304.97446,99.67723,54.220154,63.33794,-39.137962,-12.050162,-38.57048,-19.256815,-19.51416,-6.6609926,-7.028948,-17.564114,-1.3644319
AN,i,22,IDS,29.95099266992402,66.67692923631208,-297.70172,92.0847,60.270298,66.01048,-39.65883,4.6257706,-37.791367,-17.194984,-26.07099,-17.719305,-6.656871,-3.9797487,-0.9846612
AN,i,22,IDS,30.893209069990835,52.260295887926134,-298.21002,102.73111,22.799992,66.535934,-21.20126,-24.874691,-24.706902,-14.2450695,-17.57051,-1.6055732,-4.915219,-25.626366,-9.478698
AN,a,22,IDS,31.978623012686256,142.3642543153676,-202.95583,103.4399,-62.629875,-5.7313414,-3.735384,40.255028,1.9490861,17.86331,-23.118732,1.4939739,-25.380527,-2.5721133,-14.327171
AN,i,22,IDS,33.15717734788721,61.27069173066957,-230.89937,149.11334,-3.9275827,52.333412,-13.882011,-34.26715,-28.746471,-15.11203,-13.080845,-24.273182,-21.352978,20.614258,-7.9155884
AN,a,22,IDS,35.70781171612499,73.88524591051038,-337.8712,186.62097,1.6240888,39.384396,7.322213,-26.909678,-37.99299,-28.000708,0.69620603,2.962651,0.46764588,-13.721725,-20.329525
AN,a,22,IDS,40.50709668932649,72.08316674195459,-275.22455,157.19058,-9.602838,49.278107,-6.928569,-9.022369,-20.417854,-11.2133465,-3.384992,-7.74116,-9.625503,9.889725,2.8215163
AN,a,22,IDS,42.27291000210094,72.08316674195459,-363.83173,135.55508,-26.973915,-26.09933,-10.064848,32.223236,-3.291093,11.2349205,-0.3839053,-17.511902,-19.008347,21.12672,11.4232025
AN,a,22,IDS,44.93732534445128,46.85405838227297,-229.19055,153.8182,-7.194368,14.163425,-41.584305,6.7792616,0.3256085,-5.86873,-7.483944,-5.6941447,-3.7547145,8.578998,5.6940417
AN,a,22,IDS,45.315392058370726,45.05197921372428,-223.52094,132.77736,-30.88189,0.9474857,-19.361816,-7.321811,-15.837053,-12.159921,-6.6148043,-0.5484884,-17.978981,7.931907,-8.008012
AN,a,22,IDS,49.08202335775266,82.89564175324671,-313.83243,146.00537,-23.995201,-0.7186515,-5.7216606,-1.9381771,-9.948786,-2.2246435,4.0537887,21.128292,-8.454234,14.071798,-1.6450559
