spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
FIDS105,i,18,IDS,75.59554446882179,94.45553117821248,-531.4067,99.58496,47.946102,130.62236,17.61461,-20.684822,30.902412,1.7826837,-22.526417,-9.280122,-16.73133,-6.7643213,-11.5791
FIDS105,e,18,IDS,77.88945898305303,116.18948901838166,-426.98596,173.80234,-46.940567,67.38034,-1.6901844,-34.17408,9.289229,-12.664059,-14.94574,2.8485699,-14.288448,-3.9393752,5.0545526
FIDS105,e,18,IDS,79.08250853775411,60.16955681309355,-402.84262,166.27182,-47.824406,66.46752,10.135399,-34.741997,-15.556908,-28.380135,-10.740854,6.170644,-17.837337,12.837261,4.60086
FIDS105,i,18,IDS,80.37,58.629916900173384,-521.1012,112.54781,20.84773,127.95865,22.997416,-8.919508,28.005188,-11.733853,-20.425034,-21.450546,-9.11831,-4.111519,-22.491354
FIDS105,i,18,IDS,80.79134611759494,54.775044822960695,-517.3778,151.95084,14.088884,83.93315,45.03228,-19.168098,12.249552,3.2378812,-25.503948,-24.828491,-26.3227,-6.1078377,-11.805275
FIDS105,a,18,IDS,81.12524914594546,94.75085405453854,-457.46295,228.87653,-15.24701,1.096059,-16.03859,-9.782331,22.563484,3.6228309,-28.408405,9.527269,4.4304333,-1.0533819,-11.6313305
FIDS105,i,18,IDS,90.48644367754528,113.5563224547127,-537.29456,85.81836,70.13474,125.56018,-13.682619,20.375957,-7.2547398,-6.1233425,-7.524714,-9.653452,2.481283,-15.623094,1.2794777
FIDS105,i,18,IDS,94.01385697315244,131.12813760648123,-553.8955,116.34094,37.80764,120.25371,5.26921,7.606825,26.899368,-13.2257,7.8002243,-7.872051,-18.507526,-4.599021,-6.4695234
FIDS105,æ,18,IDS,95.5925587884819,87.44121151811157,-451.42734,152.078,-5.463427,21.969921,8.771655,9.539663,-0.94763756,6.897664,10.88836,21.539646,-8.65664,-22.743486,6.203685
FIDS105,a,18,IDS,95.8977805220095,84.65234199910299,-460.0579,247.7056,-5.300994,-14.323021,-36.628456,-6.862143,16.964693,-9.570513,-8.572493,-6.7377024,-5.4338264,7.8136687,0.8398347
FIDS105,a,18,IDS,96.8135177194546,86.31219184223937,-494.57397,236.78767,-16.964207,-4.4951854,-2.7111893,-24.240967,10.821854,18.906822,-17.807554,-7.255643,6.6045723,8.020628,12.099716
FIDS105,o,18,IDS,98.61,40.00000000000625,-486.96262,163.68103,44.558502,14.44744,31.354233,-6.799343,18.717299,-0.12539291,-10.752195,16.010317,-9.433155,5.9556246,-14.596887
FIDS105,u,18,IDS,102.4799950346655,87.97204168538997,-584.14294,183.7938,73.235245,40.455162,-9.052418,-6.4311495,8.846172,-8.291113,-7.780572,-12.732922,-13.46196,-9.203268,-11.84542
FIDS105,o,18,IDS,118.2007611779547,298.772971761494,-583.39026,194.26627,57.78755,53.19235,-28.053831,-24.870075,-0.34879518,-18.201305,19.260864,-0.15861475,-19.80605,4.3850656,-21.398954
FIDS105,u,18,IDS,119.01,187.75986128059685,-616.93756,192.35817,73.55374,42.17044,-6.1265373,-19.55508,-15.739482,-22.408495,-15.905476,-3.622819,-5.8125896,-0.7108815,-7.981823
