spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
MIDS106,a,18,IDS,57.28,152.5423383849116,-320.64343,164.9682,-81.747665,-26.108257,7.8516073,-23.41882,24.032158,-37.399635,-11.691666,-4.0562544,-13.414005,-21.502407,-6.6205316
MIDS106,æ,18,IDS,59.41788569805892,116.73884954058167,-444.73407,161.62357,-46.360054,16.143925,35.17064,-1.6981158,34.343945,-4.98703,-1.4686685,-12.934952,-9.4116,-9.4016075,6.331523
MIDS106,i,18,IDS,59.93687619713768,83.12380286232468,-509.6983,94.99498,78.286446,84.1541,-8.669147,-16.818499,21.622545,-29.879436,-17.794266,-12.480473,-22.142597,-6.378624,-5.530806
MIDS106,e,18,IDS,61.5,165.47719284252338,-455.72775,136.01208,8.095862,61.935455,-29.472221,-16.29889,26.248205,-7.40552,-0.05158575,6.8708143,-3.1518674,4.477133,-11.315166
MIDS106,e,18,IDS,62.65167725056882,65.66560286658074,-353.19,127.125046,-48.107265,30.585052,-20.421646,-48.538193,4.6967087,-6.3957334,9.956625,-14.840313,-0.243191,-9.293718,-10.410018
MIDS106,i,18,IDS,64.94420378076589,65.79621923411594,-451.2604,78.37931,43.07456,57.569016,9.226242,-32.94985,26.914925,-26.742466,-32.601906,-17.318562,-37.056686,-16.67355,-18.109722
MIDS106,i,18,IDS,65.31134905528015,48.15477543549207,-469.0949,88.77031,14.575373,63.8444,-18.343287,-22.604519,16.79958,-25.890594,-20.530685,-22.324574,-18.457682,-24.8522,-2.6930034
MIDS106,a,18,IDS,65.64697324770933,72.96178096285644,-447.6994,159.8847,-40.042152,-30.569576,-1.2612529,-15.8113785,20.738565,-1.0312339,-13.828284,-5.0233555,-4.737091,-19.070524,-13.608652
MIDS106,i,18,IDS,73.22638709336123,170.73056745310566,-503.50153,67.50862,65.44818,55.6483,10.595045,18.963413,-7.9342937,-13.173016,-25.424873,-28.540127,-29.814903,-8.648184,-11.251282
MIDS106,i,18,IDS,76.6289604477112,137.1681482101934,-554.01135,93.970566,67.33478,76.313896,8.463488,-8.049672,19.939228,-21.927517,-20.446081,-23.076256,-32.46486,-11.670294,-17.71147
MIDS106,e,18,IDS,78.22979211854529,112.36114268281483,-321.39145,74.16363,-80.17888,-11.446178,-20.626509,-22.021748,-14.469633,-24.132277,-3.8909297,-21.020872,-19.552113,-1.8760281,-16.879887
MIDS106,a,18,IDS,78.49187242847303,83.17643029766941,-379.6896,118.64489,-44.25686,-34.774967,-10.368737,-34.15448,-2.639024,-40.441746,-12.994985,-13.754,-31.84726,-10.743027,2.7000356
MIDS106,a,18,IDS,79.8008161033988,68.58407410510381,-416.0854,154.19409,-23.624418,-18.259262,10.04485,-4.3833666,35.477463,-14.821016,0.14241338,6.330961,-38.237175,-9.919267,-9.168609
MIDS106,u,18,IDS,81.59208112571162,78.79872343988836,-426.08206,144.7764,-23.370579,-31.931072,-15.479456,-32.924767,10.6318245,-36.197372,-9.911388,-18.716095,-22.681267,-7.222112,-15.47884
MIDS106,i,18,IDS,81.82993653165056,52.53248229325891,-433.4556,121.241295,-58.29829,43.00003,-11.001019,-82.018295,-23.071396,-33.90342,-30.887604,-13.797373,-24.849106,-16.967342,-23.538408
MIDS106,o,18,IDS,94.3605464806281,257.5550867989165,-454.23022,199.19371,25.478493,-10.7665615,-34.62996,-30.849155,19.658783,-14.214966,-8.252811,-2.1359591,-21.147652,-3.5216086,4.995168
MIDS106,u,18,IDS,94.94536099731188,145.9235619257413,-554.8077,199.79712,52.91474,12.145468,-10.521858,-35.322872,2.0851579,-15.016485,-15.116528,-22.795956,-14.313895,-11.069597,-15.079207
MIDS106,o,18,IDS,98.2757248957705,364.27510422950604,-489.12646,188.85437,38.854538,13.853058,-33.241043,-24.038769,30.869291,3.9063754,-9.609165,-24.791073,-25.736618,-19.464172,3.9217424
MIDS106,æ,18,IDS,100.2471479319761,303.75252129090313,-377.11768,134.74713,-61.253075,0.54072607,-19.654146,-36.333557,17.980984,-30.153776,5.354578,-45.46174,-35.99243,-7.777269,-1.6915848
MIDS106,o,18,IDS,101.0674491293963,162.66528462570307,-562.6817,152.18857,-21.51062,12.134094,2.6812158,25.19133,44.517807,-11.771643,10.295912,4.435234,9.091909,2.9033856,-8.601781
MIDS106,a,18,IDS,103.2896835516299,141.08723666520007,-435.05008,194.04779,-34.46069,-27.503521,-6.7911215,-13.418007,23.033136,-0.6682892,-31.018631,14.510331,-20.070541,-11.426939,-21.842964
MIDS106,e,18,IDS,104.478225825274,96.27129090090136,-380.46738,123.54495,0.930778,36.83988,-48.203064,-24.880428,12.111902,-9.5716715,3.607496,-1.2231553,0.17228317,-17.98735,-9.629603
