spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
MADS103,e,12,ADS,98.23,89.9999999999892,-492.69547,139.77704,-10.971195,33.9339,8.988836,-40.768482,-17.07773,9.064553,-3.0807376,3.3389854,-9.5481415,6.965931,-10.3979225
MADS103,o,12,ADS,99.52617567676089,133.82432323911075,-538.2051,176.65222,18.74802,-11.525155,-41.409096,5.3618317,-0.16627002,-12.79265,0.93650067,-5.520922,-10.311355,-2.1964712,-5.6099358
MADS103,æ,18,ADS,4.522419038547646,117.58096145235353,-282.18732,113.46213,-79.38579,23.801876,-24.702682,0.69999987,10.424408,-10.713461,21.832794,-15.205936,-21.515957,-25.294594,-13.875964
MADS103,o,18,ADS,5.134903630658807,124.48873823397565,-385.11136,172.46777,4.298096,23.10231,-45.91394,17.614004,20.370611,-15.444067,-0.14726877,-12.447002,17.470676,2.5241895,5.847262
MADS103,e,18,ADS,6.41831899932756,132.7879874495741,-401.3611,91.040726,-5.3538995,91.15224,-40.64254,-18.112486,-16.038725,-23.700802,-21.88161,-31.756931,9.63684,-11.02434,2.4479697
MADS103,o,18,ADS,7.29,76.92514567448683,-386.07507,177.6456,16.35316,30.903088,-27.548836,23.381021,14.073157,-21.145103,2.1128173,11.315588,19.977741,4.7660227,17.08748
MADS103,i,18,ADS,8.499237029358937,144.40693635141244,-477.54364,61.03826,60.833828,123.34692,-32.50622,15.398303,-9.107164,-31.88126,-21.421976,-37.65863,-7.3591733,-36.716805,17.35994
MADS103,u,18,ADS,10.15980403966824,132.78798744956964,-493.71103,167.96185,62.675777,11.427305,-74.98454,-14.217093,-16.334995,-30.93427,5.1946635,-41.93054,-2.2342355,-14.180679,-29.733448
MADS103,u,18,ADS,11.41441225907659,109.55008964588941,-482.47116,179.11179,61.12439,15.233011,-63.069023,-6.831608,-14.033497,-24.855482,1.3324194,-17.117153,2.0330443,-26.411964,-12.835251
MADS103,u,18,ADS,11.85303549417296,159.3455849394889,-487.73065,190.51445,57.444542,19.699078,-47.671135,3.0989494,-10.416756,-21.567806,2.399738,-17.565222,-4.0653467,-22.393517,-13.494959
MADS103,i,18,ADS,12.5422960555804,92.9515912147103,-459.73108,85.60538,45.055977,126.13108,-31.951237,8.621754,4.8393784,-34.300964,-25.7711,-32.20201,-14.511302,-28.290707,20.718988
MADS103,æ,18,ADS,15.52,132.29283393096125,-319.48724,153.2699,-65.63832,4.91488,-7.837509,-3.1427927,5.2256155,-2.8952298,19.236782,-12.018938,-22.081024,-14.441496,8.573714
MADS103,æ,18,ADS,17.25999243612731,131.1281376064528,-353.99057,139.16628,-2.6841273,-0.77328354,6.7452745,3.494561,10.244434,4.209158,15.063684,4.0629067,-20.411116,-5.0623674,13.668104
MADS103,æ,18,ADS,18.97,137.99893545498065,-295.09903,149.8366,-69.45498,-14.58663,1.2102804,8.527952,14.418863,-11.047331,14.758505,-0.5350782,-19.884993,-16.68272,0.53880763
MADS103,u,18,ADS,19.62836382227704,41.636177722960355,-442.30322,193.4083,77.167534,20.366653,-18.184105,21.544003,0.47609067,10.913927,17.20368,3.9341583,-12.140385,-1.8960989,-3.62917
MADS103,e,18,ADS,22.57247465567522,131.74806558773966,-336.90063,60.56833,-36.986088,58.204094,-65.34105,-40.468655,-5.1463146,-29.269815,-1.5427076,-22.14849,-4.536791,-34.03044,-13.48612
MADS103,æ,18,ADS,22.76863288666141,191.3671133385897,-292.37204,89.52323,-122.89146,3.881958,-35.71572,0.12252891,-5.4941373,-29.20021,-3.0789747,-25.925323,-34.057335,-23.647823,-16.709251
MADS103,u,18,ADS,23.67,55.03714574203755,-475.69754,191.42374,61.24215,30.715286,10.401888,13.800505,19.887573,5.077079,-5.846956,-6.8490143,-10.336063,-8.372162,15.529629
MADS103,u,18,ADS,31.47,148.01434410563274,-492.84592,166.40427,109.93027,52.407856,10.268326,15.535747,3.5012062,6.245452,7.5684843,0.9155481,12.42079,3.715741,9.421224
MADS103,u,18,ADS,33.14,179.99999999999972,-506.44528,186.99055,100.6712,25.638565,-47.29797,16.386251,-22.384838,-13.754249,-4.172531,-12.647942,2.4049997,0.23171794,-9.719473
