,file_name,spkid,AgeMonth,Parent,Register,time_start,time_end,IPA
188,F_ADS_103_15.wav,FADS103,15,F,ADS,35.51,35.66,u
189,F_ADS_103_15.wav,FADS103,15,F,ADS,37.25,37.47,ø
190,F_ADS_103_15.wav,FADS103,15,F,ADS,38.57,38.7040068166466,ø
191,F_ADS_103_15.wav,FADS103,15,F,ADS,38.97,39.15,e
192,F_ADS_103_15.wav,FADS103,15,F,ADS,40.33,40.45450969690075,a
193,F_ADS_103_15.wav,FADS103,15,F,ADS,42.21,42.31,e
194,F_ADS_103_15.wav,FADS103,15,F,ADS,43.94,44.09491323270817,a
195,F_ADS_103_15.wav,FADS103,15,F,ADS,45.02036050546869,45.21558151625375,o
196,F_ADS_103_15.wav,FADS103,15,F,ADS,47.31,47.42676343850859,o
197,F_ADS_103_15.wav,FADS103,15,F,ADS,50.89598268788956,51.02813229519021,æ
198,F_ADS_103_15.wav,FADS103,15,F,ADS,51.46630488200886,51.6,i
199,F_ADS_103_15.wav,FADS103,15,F,ADS,52.14,52.29954523382354,ø
200,F_ADS_103_15.wav,FADS103,15,F,ADS,54.17874031759795,54.27334742282455,i
201,F_ADS_103_15.wav,FADS103,15,F,ADS,57.21,57.37,ø
202,F_ADS_103_15.wav,FADS103,15,F,ADS,58.81,58.92375696268405,e
203,F_ADS_103_15.wav,FADS103,15,F,ADS,59.1,59.21508677877868,a
204,F_ADS_103_15.wav,FADS103,15,F,ADS,60.4793721925907,60.58749459856396,e
205,F_ADS_103_15.wav,FADS103,15,F,ADS,60.84,60.99,a
206,F_ADS_103_15.wav,FADS103,15,F,ADS,62.71,62.84695316376526,a
207,F_ADS_103_15.wav,FADS103,15,F,ADS,65.30744586888541,65.43208697577124,æ
208,F_ADS_103_15.wav,FADS103,15,F,ADS,65.96557148081627,66.06918878654065,i
209,F_ADS_103_15.wav,FADS103,15,F,ADS,68.20101236772133,68.3,e
210,F_ADS_103_15.wav,FADS103,15,F,ADS,69.58,69.68,e
211,F_ADS_103_15.wav,FADS103,15,F,ADS,71.32954889249918,71.51,i
212,F_ADS_103_15.wav,FADS103,15,F,ADS,71.98155658395238,72.09,i
213,F_ADS_103_15.wav,FADS103,15,F,ADS,72.37,72.52357823981824,a
214,F_ADS_103_15.wav,FADS103,15,F,ADS,77.95,78.11,y
215,F_ADS_103_15.wav,FADS103,15,F,ADS,78.43,78.6,ø
216,F_ADS_103_15.wav,FADS103,15,F,ADS,80.07,80.26000365245574,i
217,F_ADS_103_15.wav,FADS103,15,F,ADS,82.49,82.62264456582926,i
218,F_ADS_103_15.wav,FADS103,15,F,ADS,82.96,83.2,ø
219,F_ADS_103_15.wav,FADS103,15,F,ADS,84.12,84.2853345052407,æ
220,F_ADS_103_15.wav,FADS103,15,F,ADS,84.72858683909982,84.85,a
221,F_ADS_103_15.wav,FADS103,15,F,ADS,86.31,86.42259023996183,a
222,F_ADS_103_15.wav,FADS103,15,F,ADS,88.91,89.09840070373724,u
223,F_ADS_103_15.wav,FADS103,15,F,ADS,89.42141543384479,89.47397493674846,i
224,F_ADS_103_15.wav,FADS103,15,F,ADS,89.55,89.66318914720166,ø
225,F_ADS_103_15.wav,FADS103,15,F,ADS,90.76,90.90446648706109,y
226,F_ADS_103_15.wav,FADS103,15,F,ADS,93.7919055423882,93.91504494919108,u
227,F_ADS_103_15.wav,FADS103,15,F,ADS,95.62,95.85,y
228,F_ADS_103_15.wav,FADS103,15,F,ADS,97.21,97.39615715605876,y
229,F_ADS_103_15.wav,FADS103,15,F,ADS,101.35,101.51,y
230,F_ADS_103_15.wav,FADS103,15,F,ADS,102.69,102.9186194865671,uu
231,F_ADS_103_15.wav,FADS103,15,F,ADS,104.54,104.7163703593616,o
232,F_ADS_103_15.wav,FADS103,15,F,ADS,105.33,105.47,u
233,F_ADS_103_15.wav,FADS103,15,F,ADS,105.93,106.0436986075645,uu
234,F_ADS_103_15.wav,FADS103,15,F,ADS,107.3393990799417,107.4565316864127,uu
235,F_ADS_103_15.wav,FADS103,15,F,ADS,110.12,110.25,o
236,F_ADS_103_15.wav,FADS103,15,F,ADS,110.6783037825426,110.7714091876862,y
237,F_ADS_103_15.wav,FADS103,15,F,ADS,112.03,112.1778735366716,æ
238,F_ADS_103_15.wav,FADS103,15,F,ADS,112.4739592624004,112.5565527669633,y
239,F_ADS_103_15.wav,FADS103,15,F,ADS,112.8,112.91,o
240,F_ADS_103_15.wav,FADS103,15,F,ADS,114.78,114.96,uu
241,F_ADS_103_15.wav,FADS103,15,F,ADS,116.12,116.26,a
242,F_ADS_103_15.wav,FADS103,15,F,ADS,118.28,118.4,e
243,F_ADS_103_15.wav,FADS103,15,F,ADS,118.69,118.8135146963733,u
244,F_ADS_103_15.wav,FADS103,15,F,ADS,120.66,120.82,o
245,F_ADS_103_15.wav,FADS103,15,F,ADS,121.75,121.8834753948844,a
246,F_ADS_103_15.wav,FADS103,15,F,ADS,122.87,122.99,e
247,F_ADS_103_15.wav,FADS103,15,F,ADS,124.5189812427739,124.672154651236,o
248,F_ADS_103_15.wav,FADS103,15,F,ADS,125.44,125.54,y
249,F_ADS_104_12.wav,FADS104,12,F,ADS,2.906634710792813,2.985363289362146,æ
250,F_ADS_104_12.wav,FADS104,12,F,ADS,3.423094186207639,3.52,o
251,F_ADS_104_12.wav,FADS104,12,F,ADS,4.344150408593255,4.5,e
252,F_ADS_104_12.wav,FADS104,12,F,ADS,5.110412952136502,5.228505819990503,ø
