,file_name,spkid,AgeMonth,Register,time_start,time_end,IPA
266,AF_BTT_only_IDS_utterances,AF,20,IDS,312.83973114036905,312.92915262041254,ʌ
267,AF_BTT_only_IDS_utterances,AF,20,IDS,316.9208770987647,317.0756378962531,a
268,AN_BTT_only_IDS_utterances,AN,22,IDS,1.2786209063393563,1.3795373397780974,e
269,AN_BTT_only_IDS_utterances,AN,22,IDS,1.5802347581375948,1.6932969278887575,e
270,AN_BTT_only_IDS_utterances,AN,22,IDS,3.522766313381659,3.5786307676066764,a
271,AN_BTT_only_IDS_utterances,AN,22,IDS,4.051676549350775,4.120155557755635,a
272,AN_BTT_only_IDS_utterances,AN,22,IDS,10.271645519429027,10.37256195286777,ɒ
273,AN_BTT_only_IDS_utterances,AN,22,IDS,12.782514220976823,12.878024416909918,a
274,AN_BTT_only_IDS_utterances,AN,22,IDS,12.93478991071921,13.006873077461169,ɑ
275,AN_BTT_only_IDS_utterances,AN,22,IDS,13.066341690023284,13.120404065079752,a
276,AN_BTT_only_IDS_utterances,AN,22,IDS,13.31142445694594,13.459194948766951,i
277,AN_BTT_only_IDS_utterances,AN,22,IDS,15.56029389328307,15.61255418917099,ɑ
278,AN_BTT_only_IDS_utterances,AN,22,IDS,16.24716719811469,16.333666998205036,e
279,AN_BTT_only_IDS_utterances,AN,22,IDS,16.395838729519973,16.45530734208209,ɒ
280,AN_BTT_only_IDS_utterances,AN,22,IDS,17.011576639874654,17.117899310819045,ʌ
281,AN_BTT_only_IDS_utterances,AN,22,IDS,18.17231343720332,18.30746937484449,y
282,AN_BTT_only_IDS_utterances,AN,22,IDS,18.42460452080017,18.534531350081654,e
283,AN_BTT_only_IDS_utterances,AN,22,IDS,18.603911398070792,18.71564030652083,ɒ
284,AN_BTT_only_IDS_utterances,AN,22,IDS,19.206836941462488,19.23927436649637,œ
285,AN_BTT_only_IDS_utterances,AN,22,IDS,19.493367529261768,19.62311722939729,e
286,AN_BTT_only_IDS_utterances,AN,22,IDS,20.80831215701345,20.8948119571038,a
287,AN_BTT_only_IDS_utterances,AN,22,IDS,21.73260667178635,21.856950134416227,e
288,AN_BTT_only_IDS_utterances,AN,22,IDS,21.96237176577634,22.10653809926025,ɔ
289,AN_BTT_only_IDS_utterances,AN,22,IDS,22.318282401564755,22.410188439160752,ε
290,AN_BTT_only_IDS_utterances,AN,22,IDS,23.85262744757224,23.926512693482746,ɒ
291,AN_BTT_only_IDS_utterances,AN,22,IDS,24.131949718697328,24.28873060636109,o
292,AN_BTT_only_IDS_utterances,AN,22,IDS,25.145567077295286,25.273514698262264,ɒ
293,AN_BTT_only_IDS_utterances,AN,22,IDS,25.36683732599071,25.45333712608106,i
294,AN_BTT_only_IDS_utterances,AN,22,IDS,26.58883937401998,26.648307986582093,a
